,PageRank,Centrality,Betweenness,Radiality,Clustering Coefficient,Local Efficiency,Node Degrees
PIDC,0.10762800417972831,0.1099476439790576,0.07396149949341439,0.13368983957219252,0.09844559585492228,0.09617373319544985,0.1099476439790576
GRNBOOST2,0.14705882352941177,0.19357306809487376,0.11428571428571428,0.16071428571428573,0.05476673427991886,0.04627766599597585,0.1926605504587156
PPCOR,0.007046764894298526,0.007046764894298526,0.007046764894298526,0.002551020408163265,0.04660452729693742,0.06866077498300475,0.007046764894298526
SINCERITIES,0.059431524547803614,0.07049608355091384,0.06770833333333333,0.10363391655450875,0.08609271523178808,0.08897742363877822,0.07049608355091384
