,PageRank,Out Centrality,Betweenness,Clustering Coefficient,Node In Degrees
GRNBOOST2,1.5220239942250755,10.749813544144857,7.651636806791102,0.6199608945238978,3.881704489389628
SINCERITIES,2.3107372304820393,1.9668889635420108,1.0503290293370056,1.0761402797582578,2.5165791775763173
