,Clustering Coefficient,Global Efficiency,Local Efficiency,Shortest Path Length,Assortativity,Centralization
PIDC,-0.6374406779928607,-0.26108988281190937,-0.5938966248595223,3.1246009271351003,1.0506991097844105,-0.6442703970770872
GRNBOOST2,-0.7694933949908026,-0.195612671537152,-0.7446307815256037,1.5587501206554912,0.879172659386839,-0.6426804676384186
PPCOR,-0.8497505504633766,-0.180006294104068,-0.8829493071711141,1.311730587386196,0.938607773665429,-0.6763918751069887
SINCERITIES,-0.8455074768477602,-0.13418855185979695,-0.8756780408835818,1.0162700437263275,0.4015010297476151,-0.44484285439444904
