,Clustering Coefficient,Global Efficiency,Local Efficiency,Shortest Path Length,Assortativity,Centralization
PIDC,1.2478848159042315,0.11299792769048489,1.3632894685934984,-0.08259439607143783,-0.09373459335538604,0.646500842700013
GRNBOOST2,1.3900729972655401,0.0648373708423499,2.212289368752526,0.011101214390323133,1.2382808971884443,0.16352918201265798
PPCOR,6.724503404433311,0.40672620861589553,7.598144213682061,-0.26838157621738296,0.47988245212261943,1.0990396892956598
SINCERITIES,-0.8453158428136802,0.5953510333451195,-0.8151835179141799,-0.36943758132576404,-0.17631574295497063,4.120046817297851
