,PageRank,Out Centrality,Betweenness,Clustering Coefficient,Node In Degrees
GRNBOOST2,1.1328901162933218,2.9693646206003907,4.835822382120637,0.4373482774527708,1.3760470193026202
SINCERITIES,0.6457082134238673,5.179404180016978,4.203692246575789,0.9855546415416921,1.3375384420922964
