,PageRank,Centrality,Betweenness,Radiality,Clustering Coefficient,Local Efficiency,Node Degrees
PIDC,1.4951043880241957,1.8230627699133741,1.0736863636277385,1.0736863636277385,0.8694607056509939,0.9710471798507663,1.6032608756684992
GRNBOOST2,0.18492382709634222,0.3735461307346113,0.5659789859615323,0.5659789859615323,0.3735461307346113,0.3735461307346113,0.18492382709634222
PPCOR,0.526687906608588,0.526687906608588,1.3756773680075058,0.8014815970130686,1.675825157390962,1.3756773680075058,0.526687906608588
SINCERITIES,0.9855546415416921,1.15998909137208,0.9855546415416921,0.81415383431705,0.6457082134238673,0.6457082134238673,0.9855546415416921
