,Clustering Coefficient,Global Efficiency,Local Efficiency,Shortest Path Length,Assortativity,Centralization
PIDC,-0.368943946414562,-0.4731531014307824,-0.3225924980112314,1.1721704191041131,1.6603951422601044,-0.8071176402481309
GRNBOOST2,-0.7275058078069814,-0.34379347984262204,-0.656102256456402,0.5877219390314571,0.7592721466590457,-0.6898541179469496
PPCOR,-0.9736588667429187,-0.35108003581772185,-0.972022767260118,0.5517931940322035,0.9379266028012482,-0.9659690528944282
SINCERITIES,-0.9754973850393411,-0.09265250182850528,-0.962904220195927,0.1677768093972353,0.4223667146798832,0.1602348549603327
