,PageRank,Centrality,Betweenness,Radiality,Clustering Coefficient,Local Efficiency,Node Degrees
PIDC,0.10588235294117647,0.1152542372881356,0.07516339869281045,0.09849749582637729,0.03134796238244514,0.03296703296703297,0.1152542372881356
GRNBOOST2,0.11748878923766816,0.12151215121512152,0.08442123585726719,0.09586631486367635,0.07228915662650602,0.07878787878787878,0.12151215121512152
PPCOR,0.03600293901542983,0.03982300884955752,0.042899408284023666,0.044444444444444446,0.059353869271224644,0.06415094339622641,0.03982300884955752
SINCERITIES,0.06693711967545639,0.07566462167689161,0.05622489959839357,0.06477732793522267,0.11205073995771671,0.10970464135021098,0.0778688524590164
