,Clustering Coefficient,Global Efficiency,Local Efficiency,Shortest Path Length,Assortativity,Centralization
PIDC,-0.2426296105726058,-0.21154630393141804,-0.2388832028224268,2.7242529395238178,1.1637203135399092,-0.34848783952410006
GRNBOOST2,-0.47843162234508463,-0.15370973952511774,-0.4858507540242606,1.3659304090379658,0.5321506899673704,-0.2978571637663979
PPCOR,-0.6403099277388626,-0.15696755180672495,-0.7197932787988487,1.2824280551290292,0.6573641493575914,-0.41707484944429074
SINCERITIES,-0.6415189975247384,-0.041424845895650486,-0.7130408969511309,0.389931752870611,0.29602394823141315,0.06918433650442468
