,Clustering Coefficient,Global Efficiency,Local Efficiency,Shortest Path Length,Assortativity,Centralization
PIDC,-0.4274600076179175,-0.1112651720036853,-0.4505309203109585,0.12532410019571938,-0.25322859731187514,-0.5857653071118653
GRNBOOST2,-0.6712148438794736,-0.36040179755705604,-0.5900151959730388,0.6187623114801564,1.5642569020856887,-0.8377413370822238
PPCOR,1.8193850611241658,-0.005584749847603588,1.461524366531663,0.03682448286031225,0.3194834659610226,-0.515965970828405
SINCERITIES,-0.9524920202605148,0.08145361789370065,-0.9408908743580859,-0.06587528269492822,-0.2853491358975631,0.3584171066375109
