,PageRank,Out Centrality,Betweenness,Clustering Coefficient,Node In Degrees
GRNBOOST2,0.19436132607431936,-0.079898359514671,-0.05789103317502169,0.15011276129905407,0.44408515068965504
SINCERITIES,0.023965467937995436,0.04331792367776547,0.053925882762007236,-0.014615195693095627,0.04083379568899461
