,PageRank,Centrality,Betweenness,Radiality,Clustering Coefficient,Local Efficiency,Node Degrees
PIDC,0.03323241987971126,0.07928411267757952,-0.0460750303503304,0.1529986743193403,0.0941096550013764,0.13552999751127756,0.07928411267757952
GRNBOOST2,0.35294981188339847,0.40209123504677396,0.313209738944058,0.4278686343919085,0.15022350477141147,0.23865165214595252,0.40209123504677396
PPCOR,0.042738022346098435,0.01098899824466398,0.05259428793897776,-0.08958997003610214,-0.0365861647262565,-0.07880994463890356,0.01098899824466398
SINCERITIES,0.00904750881908142,0.008111831344393807,0.00795431394732147,0.004540077665289456,-0.009300897907239815,-0.02033893150896142,0.008111831344393807
