,PageRank,Centrality,Betweenness,Radiality,Clustering Coefficient,Local Efficiency,Node Degrees
PIDC,0.09666666666666666,0.1040268456375839,0.05787781350482315,0.09302325581395349,0.028125,0.018575851393188854,0.10774410774410774
GRNBOOST2,0.18067226890756302,0.1831578947368421,0.13995943204868155,0.36077481840193704,0.031192660550458717,0.01079136690647482,0.1831578947368421
PPCOR,0.08791208791208792,0.08196721311475409,0.05319148936170213,0.06451612903225806,0.047619047619047616,0.042105263157894736,0.08196721311475409
SINCERITIES,0.05604719764011799,0.05604719764011799,0.04985337243401759,0.07507507507507508,0.05604719764011799,0.05917159763313609,0.05604719764011799
