,PageRank,Out Centrality,Betweenness,Clustering Coefficient,Node In Degrees
GRNBOOST2,1.2024195995170708,4.572045700250104,3.550936890663978,0.6410385513233765,5.266077499446364
SINCERITIES,1.1188037848364385,6.25573521476761,2.445486253984758,0.7695028357334343,1.604296821165463
