,PageRank,Out Centrality,Betweenness,Clustering Coefficient,Node In Degrees
GRNBOOST2,1.7051106182353122,8.716893629302398,7.905726575080911,1.1951627628849786,1.9401722963206087
SINCERITIES,0.8321359051671956,0.5466782807409084,0.5466782807409084,1.5321867460221377,1.9551341290386655
