,Clustering Coefficient,Assortativity,In Centralization
GRNBOOST2,0.2846488929971437,0.10748078306744942,0.010233018663194444
SINCERITIES,0.00855520765521312,-0.033510936279014934,0.07330610781630652
ground truth,0.25779197106277507,0.01016259620884778,0.0021640618497235165
