,Clustering Coefficient,Global Efficiency,Local Efficiency,Shortest Path Length,Assortativity,Centralization
PIDC,0.4681039944079161,0.29598094199517827,0.5743836894961629,3.8503389984819854,0.15678184675662818,0.13443330367149076
GRNBOOST2,0.34192797287097204,0.30312032265180755,0.4133617195352996,3.620573188040193,-0.24404892891412625,0.16182339167541018
PPCOR,0.01187242007303417,0.24256478326759112,0.012400732096533907,4.380516529856374,-0.08407282298706283,0.012763955891474919
SINCERITIES,0.016827502606405663,0.42904736230045454,0.031108820443812094,2.5322930542340627,-0.3456068714959628,0.6812419991828953
ground truth,0.3699627469924316,0.3905299008071301,0.39212274834653,2.7025481946534056,-0.6224380700940066,0.39756677084486014
