,PageRank,Out Centrality,Betweenness,Clustering Coefficient,Node In Degrees
GRNBOOST2,0.10514834805467536,0.03457243687127797,0.033763637193826176,0.04953720459769123,0.17426119693175773
SINCERITIES,-0.005555218178680068,-0.03664497117107036,-0.01132213754805031,-0.00885495035333918,-0.02154805524230572
