,Clustering Coefficient,Assortativity,In Centralization
GRNBOOST2,0.17146092189695167,0.30273275746470285,0.005282682092358902
SINCERITIES,0.004811300639021815,0.20516096339673473,0.024161299659135157
ground truth,0.43854913051966404,-0.06572251704147272,0.005666499972246511
