,PageRank,Out Centrality,Betweenness,Clustering Coefficient,Node In Degrees
GRNBOOST2,0.12452188184061935,0.04665597752621342,0.049632700787755404,0.04041616668645147,0.1488744910076545
SINCERITIES,-0.02611390100450944,0.07324779234349081,-0.012325432532071872,0.02314238697546628,-0.04620416237107629
