,Clustering Coefficient,Global Efficiency,Local Efficiency,Shortest Path Length,Assortativity,Centralization
PIDC,-0.6023281399175674,-0.3907101653280636,-0.539014501312927,0.7928279545993251,1.7657332811824626,-0.9059937412369266
GRNBOOST2,-0.8355258051763581,-0.19995583763436264,-0.6407605955005156,0.30736746398104337,0.8860877887390083,-0.8479786134515749
PPCOR,-0.9446185649451974,-0.1665507116076022,-0.8041536068299291,0.2534230319380941,0.8321247673468226,-0.9638848149922558
SINCERITIES,-0.9030948111442254,-0.0674665608646551,-0.7963369708107756,0.11633877038951292,0.04552096691277691,-0.21317443807938014
