,PageRank,Out Centrality,Betweenness,Clustering Coefficient,Node In Degrees
GRNBOOST2,0.0421455938697318,0.5069252077562327,0.412987012987013,0.02835538752362949,0.11475409836065574
SINCERITIES,0.07969151670951156,0.04218362282878412,0.04477611940298507,0.06870229007633588,0.08247422680412371
