,PageRank,Centrality,Betweenness,Radiality,Clustering Coefficient,Local Efficiency,Node Degrees
PIDC,0.056768558951965066,0.06607929515418502,0.1152073732718894,0.056768558951965066,0.012552301255230125,0.012552301255230125,0.06607929515418502
GRNBOOST2,0.08687615526802218,0.12,0.12,0.09701492537313433,0.0034129692832764505,0.0034129692832764505,0.12
PPCOR,0.05454545454545454,0.07868383404864092,0.10719530102790015,0.07102272727272728,0.1476407914764079,0.1476407914764079,0.07868383404864092
SINCERITIES,0.05793450881612091,0.06870229007633588,0.09947643979057591,0.06870229007633588,0.07692307692307693,0.09375,0.06870229007633588
