,Clustering Coefficient,Global Efficiency,Local Efficiency,Shortest Path Length,Assortativity,Centralization
PIDC,0.4493142439031989,0.27953071183980943,0.5604276978915347,4.302199927059034,0.2286386493304662,0.10248686949449277
GRNBOOST2,0.30132298369992333,0.2788892211083766,0.37367090889703397,3.8652856303851224,-0.21929926334686764,0.09581913298779611
PPCOR,0.01320024298181581,0.25556363649859365,0.01483347095984209,4.130754387861944,0.03386902537797562,0.011859025219708878
SINCERITIES,0.0010397841631611426,0.42987208220974343,0.0016962836056189515,2.5564442164498127,-0.7354425800363843,0.6685086918417734
ground truth,0.6463375274068591,0.46498028495984517,0.6618453368857213,2.2130825426216076,-0.8369217267629463,0.6608428885476465
