,PageRank,Out Centrality,Betweenness,Clustering Coefficient,Node In Degrees
GRNBOOST2,0.7991355610553219,9.53303300382971,7.830773706785077,0.5008647238586872,2.175887734795936
SINCERITIES,1.6102105451319797,0.8455243975116365,1.4005574632268627,1.4005574632268627,1.5573920174097498
