,PageRank,Centrality,Betweenness,Radiality,Clustering Coefficient,Local Efficiency,Node Degrees
PIDC,0.16111790479629837,0.2605723274735834,0.12211888902290297,0.20516503893496196,-0.1515581863032199,-0.15866574973686598,0.2605723274735834
GRNBOOST2,0.37258639400793836,0.414963873852359,0.2291955236854743,0.2991920606526506,-0.06787034516039475,-0.14295343046364573,0.414963873852359
PPCOR,-0.4777804206207426,-0.4919610264918243,-0.23638618893314645,-0.3974294940727317,0.08668986353987183,0.11696737600179144,-0.4919610264918243
SINCERITIES,0.053947802127257666,0.08005728669217888,0.06527043452415869,0.18058045040130535,-0.04729333142783801,-0.047389016465313655,0.08005728669217888
