,Clustering Coefficient,Global Efficiency,Local Efficiency,Shortest Path Length,Assortativity,Centralization
PIDC,-0.829840273195514,-0.4822432904862272,-0.7567294134241466,1.0839757439148567,1.4232632695394647,-0.952977405486296
GRNBOOST2,-0.9114485681987398,-0.31307602862452355,-0.819304564793519,0.5078421232997916,1.185021656101943,-0.9379512952232542
PPCOR,-0.9899766004913413,-0.286093548849116,-0.9833775351726566,0.4347818732797017,1.18130322942501,-0.9775205376686038
SINCERITIES,-0.9876997317327151,-0.26602619329525135,-0.9792249827276386,0.4663024938189209,0.5554058456703665,-0.7348449730713315
