,Clustering Coefficient,Global Efficiency,Local Efficiency,Shortest Path Length,Assortativity,Centralization
PIDC,-0.7885287982569935,-0.23980074984156213,-0.7280529359486918,2.19410498042784,1.1995626139853688,-0.8803116645821886
GRNBOOST2,-0.8660744330800634,-0.15568047892565395,-0.7882567840662885,1.0279371455111121,0.9987665007914417,-0.8664313143643323
PPCOR,-0.9406931481910163,-0.14226314578618476,-0.9461121623234041,0.8800538931964055,0.9956325158710424,-0.9029833516768505
SINCERITIES,-0.9385296275183996,-0.13228443378730542,-0.9421169720405312,0.9438556442037687,0.46811022409837116,-0.6788121079577681
