,Clustering Coefficient,Global Efficiency,Local Efficiency,Shortest Path Length,Assortativity,Centralization
PIDC,0.16168876014199823,0.2574601858155837,0.23405177814495529,4.21823235850336,0.3567370878453458,0.043437061792885666
GRNBOOST2,0.08414312531892831,0.3415804567314919,0.17384793002735854,3.052064523586632,0.15594097465141862,0.0573174120107419
PPCOR,0.009524410207975342,0.3549977898709611,0.01599255177024295,2.9041812712719253,0.15280698973101936,0.02076537469822374
SINCERITIES,0.011687930880592041,0.36497650186984043,0.019987742053115824,2.9679830222792885,-0.3747153020416519,0.24493661841730607
ground truth,0.9502175583989917,0.49726093565714585,0.9621047140936471,2.02412737807552,-0.842825526140023,0.9237487263750742
