,PageRank,Centrality,Betweenness,Radiality,Clustering Coefficient,Local Efficiency,Node Degrees
PIDC,0.05466237942122187,0.061488673139158574,0.04792332268370607,0.10067114093959731,0.0718954248366013,0.06493506493506493,0.06840390879478828
GRNBOOST2,0.04938271604938271,0.04294478527607362,0.04294478527607362,0.055900621118012424,0.04294478527607362,0.030303030303030304,0.04294478527607362
PPCOR,0.09433962264150944,0.09433962264150944,0.06422018348623854,0.08411214953271028,0.07407407407407407,0.05454545454545454,0.09433962264150944
SINCERITIES,0.06315789473684211,0.06315789473684211,0.07446808510638298,0.0918918918918919,0.05759162303664921,0.06315789473684211,0.06315789473684211
