,Clustering Coefficient,Assortativity,In Centralization
GRNBOOST2,0.14574185767528913,0.4331142891657344,0.03533010114897037
SINCERITIES,0.006225444880335065,0.4561193457785074,0.06734092731219103
ground truth,0.019056215817229126,-0.004217294611597835,0.021106529456057944
