,Clustering Coefficient,Global Efficiency,Local Efficiency,Shortest Path Length,Assortativity,Centralization
PIDC,0.05227866275900983,-0.1054046874325516,0.15206719295385762,1.3256826160801056,0.8672751199078877,-0.30302309226943536
GRNBOOST2,-0.0668031457452537,-0.11915493690357509,-0.017241239584687817,1.2336606641924304,0.5244882262883237,-0.29595126926097365
PPCOR,-0.36517965442908173,-0.144381476016946,-0.38406892139378995,1.5359221810101245,0.8053512827277677,-0.3873083202809052
SINCERITIES,-0.38085316600106883,0.02746993915581064,-0.40137870335835246,-0.05249070354625429,-0.06768305853593704,0.21769130481757687
