,PageRank,Centrality,Betweenness,Radiality,Clustering Coefficient,Local Efficiency,Node Degrees
PIDC,0.0658682634730539,0.0658682634730539,0.0658682634730539,0.04093567251461988,0.011363636363636364,0.005649717514124294,0.0658682634730539
GRNBOOST2,0.10179640718562874,0.10843373493975904,0.11178247734138973,0.09523809523809523,0.01098901098901099,0.013774104683195593,0.10510510510510511
PPCOR,0.1053864168618267,0.13189448441247004,0.0776255707762557,0.11058823529411765,0.12649164677804295,0.13189448441247004,0.13734939759036144
SINCERITIES,0.09734513274336283,0.08771929824561403,0.05982905982905983,0.03765690376569038,0.06896551724137931,0.03333333333333333,0.09251101321585903
