,PageRank,Centrality,Betweenness,Radiality,Clustering Coefficient,Local Efficiency,Node Degrees
PIDC,-0.025049793613081104,-0.02192883696056466,0.09341651795885088,-0.03575031344957217,-0.009978849265492654,-0.023276651075653063,-0.02192883696056466
GRNBOOST2,0.14179790240501805,0.15158168577397566,0.14869877385456204,0.08497440421272937,0.06695822618556156,0.07129667253086755,0.15158168577397566
PPCOR,0.07937481458962219,0.11277929363048816,0.09513098577488367,0.07321928616573804,0.06185015063948659,0.06394776647496016,0.11277929363048816
SINCERITIES,0.03780716888428822,0.049549611848209586,0.038231292651444766,-0.020867737109822343,,,0.049549611848209586
