,PageRank,Out Centrality,Betweenness,Clustering Coefficient,Node In Degrees
GRNBOOST2,1.573227955367035,7.598495186917962,7.166213870161678,0.9998084202332559,1.4429606724385544
SINCERITIES,1.3837481356327956,0.956069250242799,0.8726989358756351,0.8726989358756351,1.3837481356327956
