,PageRank,Centrality,Betweenness,Radiality,Clustering Coefficient,Local Efficiency,Node Degrees
PIDC,0.035617798200458115,0.06899210507762958,-0.014232166477153758,0.09219457104462228,0.0737771795698228,0.08582130264528574,0.06899210507762958
GRNBOOST2,0.2208675160804636,0.2618496323573689,0.14809757926961076,0.2493613301157313,0.17152763391738435,0.20213129526658544,0.2618496323573689
PPCOR,-0.010104410741536302,-0.02125114269243205,0.0028655450526002663,-0.0678264010634638,-0.04063346906203202,-0.04993919634780723,-0.02125114269243205
SINCERITIES,-0.010695828770007184,-0.007923451740796022,-0.0007892058449107602,0.020320597894425772,-0.021282087633439643,-0.02272150342134756,-0.007923451740796022
