,PageRank,Centrality,Betweenness,Radiality,Clustering Coefficient,Local Efficiency,Node Degrees
PIDC,1.0670146980253516,1.1176066055376346,1.409190537049503,1.37444787513324,1.016677021204085,0.96659166356488,1.1176066055376346
GRNBOOST2,1.3573191826690865,1.476744071647373,1.2539607139400577,1.5823976404021485,1.1371160705908925,0.9358534692251664,1.446756517046887
PPCOR,0.6552245525921948,0.6690679889239834,1.1226053316035367,0.5862990163615895,0.9358534692251664,1.2099852163752225,0.6690679889239834
SINCERITIES,1.0323549557432417,1.0323549557432417,1.0713090344130296,1.5713688854687515,0.9163968762987464,0.8207881935357204,1.0323549557432417
