,Clustering Coefficient,Global Efficiency,Local Efficiency,Shortest Path Length,Assortativity,Centralization
PIDC,-0.6446082572767345,-0.46003767381990057,-0.577842233447465,1.0389924053966841,1.5127217116564584,-0.9149275592739945
GRNBOOST2,-0.849744530919212,-0.28566328720722234,-0.7290422394999212,0.46733213809398194,0.9069557971757642,-0.8066151798202073
PPCOR,-0.9716775547100498,-0.25999059456178375,-0.9335752200357984,0.39405828139519267,0.995189318123099,-0.9739802770563102
SINCERITIES,-0.9755893338186628,-0.10025112340327011,-0.9632777414350279,0.16887400141960945,0.604396614760124,-0.16836341581397424
