,PageRank,Out Centrality,Betweenness,Clustering Coefficient,Node In Degrees
GRNBOOST2,0.11798839458413926,0.461441213653603,0.3047404063205418,0.05860805860805861,0.0967741935483871
SINCERITIES,0.05485232067510549,0.034482758620689655,0.051893408134642355,0.041666666666666664,0.051893408134642355
