,PageRank,Centrality,Betweenness,Radiality,Clustering Coefficient,Local Efficiency,Node Degrees
PIDC,0.09521293102795378,0.12257076684252427,0.1429129936905163,0.17151808269568058,0.061439178499532426,0.06625873877553576,0.12257076684252427
GRNBOOST2,0.1659151277777332,0.16162383622520743,0.08622275199035118,0.16888689427306713,0.026462219466254554,0.007909808258313743,0.16162383622520743
PPCOR,0.30693265495150723,0.31725766094455954,0.27460080040163276,0.23478168128186902,-0.07328240772952833,-0.08646831805427208,0.31725766094455954
SINCERITIES,0.09390019087261589,0.08992112945973674,0.05274039919724299,-0.036232951719645336,0.02955330885269959,0.02776324347680193,0.08992112945973674
