,Clustering Coefficient,Global Efficiency,Local Efficiency,Shortest Path Length,Assortativity,Centralization
PIDC,-0.41979702773279237,-0.40497713716838785,-0.3567549400990005,0.8508161342089787,1.3672326078873518,-0.8627408080582422
GRNBOOST2,-0.7092888872961289,-0.32779059254685017,-0.6021709021215764,0.5443786088596567,0.708459499596988,-0.8250833522867489
PPCOR,-0.9634318987410208,-0.3068602933697812,-0.9532547109413015,0.4631031527848041,0.8937942243306607,-0.9714179688311252
SINCERITIES,-0.9805856626943907,-0.02833977498210206,-0.9675245679881336,0.06293333684507584,0.19184356087157417,0.4399624111242446
