,PageRank,Out Centrality,Betweenness,Clustering Coefficient,Node In Degrees
GRNBOOST2,0.07045735475896168,0.523306948109059,0.41618969746524936,0.057387057387057384,0.14626075446724024
SINCERITIES,0.10585585585585586,0.0593311758360302,0.03368421052631579,0.05705059203444564,0.1096045197740113
