,PageRank,Centrality,Betweenness,Radiality,Clustering Coefficient,Local Efficiency,Node Degrees
PIDC,1.65277376781177,1.8738400252755125,1.2694506961376144,1.715455967292215,1.4977165613584527,1.5749528244522808,1.8738400252755125
GRNBOOST2,1.9301509142442792,2.644826701184071,1.7980927669392137,1.9567641591973612,1.3111222424872668,1.1374145737469765,2.602270596947884
PPCOR,0.34568122020915687,0.43694185179620465,0.31167914579384787,0.40261834128544,1.015270065955103,1.3363449512912413,0.4254871896799942
SINCERITIES,1.212367291474899,1.3665715095490325,1.3443981969952974,1.2781674764543585,1.1469934575860194,1.1469934575860194,1.3665715095490325
