,Clustering Coefficient,Global Efficiency,Local Efficiency,Shortest Path Length,Assortativity,Centralization
PIDC,0.7638167088784789,0.7279202279202279,0.8612205344345528,1.566951566951567,-0.35057673878177475,0.49230769230769234
GRNBOOST2,0.6664265097668841,0.5800719748088169,0.7539457361324599,1.9689608636977058,-0.48486819440933193,0.5433854907539118
PPCOR,0.14543183312414085,0.42334935897435894,0.18378376751453668,2.726923076923077,-0.11823996394647482,0.16046626984126985
SINCERITIES,0.16846161409902075,0.49014379084967324,0.22511019908816296,2.367843137254902,-0.4043508345004864,0.4073469387755102
ground truth,0.33850590506813005,0.46310096153846153,0.4049687842941671,2.4014423076923075,-0.41133237288011665,0.53125
