,PageRank,Centrality,Betweenness,Radiality,Clustering Coefficient,Local Efficiency,Node Degrees
PIDC,1.8489802971799838,1.1937860777588483,1.422986789076037,1.422986789076037,0.4516928419409836,0.4516928419409836,1.2392123135458668
GRNBOOST2,2.0789173838340282,2.2729177387770654,2.0309696879084713,1.841343585737871,1.181745250564671,1.0070811866162404,2.1997499814879866
PPCOR,2.1808670065615225,2.3484597444294812,1.5556125638406395,2.1808670065615225,1.1338627024768462,1.0776913238388826,2.327365460467635
SINCERITIES,1.6482114212298973,1.7201333741562925,1.4705803457812863,0.8557447439269998,0.8889279853022451,0.8889279853022451,1.7201333741562925
