,Clustering Coefficient,Global Efficiency,Local Efficiency,Shortest Path Length,Assortativity,Centralization
PIDC,0.18780611866891833,0.052144152687526146,0.2109915445722977,-0.5448557749569085,-0.13320622471186894,0.11973873845364305
GRNBOOST2,0.28240821268519195,0.091844856965901,0.4154542376216558,-0.6957189220279223,0.37448165571672654,-0.01616861459700375
PPCOR,0.5402787927350066,0.09148728174349824,0.6477949235735165,-0.8493038160794226,0.24871730680806306,-0.02884461439575764
SINCERITIES,-0.007105254119730975,0.157726701179274,-0.0038775900637274853,-1.3611565892229907,-0.05657697004828466,0.5531533419538879
