,Clustering Coefficient,Assortativity,In Centralization
GRNBOOST2,0.2216956315860808,0.31991263999399394,0.031126216440901754
SINCERITIES,0.006813676862434213,0.5120337898537999,0.07980591161911732
ground truth,0.010368785638407738,-0.056783338585781336,0.005911952406706328
