,PageRank,Out Centrality,Betweenness,Clustering Coefficient,Node In Degrees
GRNBOOST2,1.4937044346758421,10.03549325430986,6.335662987236061,1.2233984806463134,1.7218035672959267
SINCERITIES,0.9196138598299607,0.6952879797650916,1.120147601100071,0.6952879797650916,0.6952879797650916
