,Clustering Coefficient,Assortativity,In Centralization
GRNBOOST2,0.11563512023470215,0.2958389419690143,0.00877532364103184
SINCERITIES,0.008445307938043167,-0.05634718628206499,0.05689961165927935
ground truth,0.3978082642264658,-0.0047042078181606575,0.005635199775297114
