,Clustering Coefficient,Global Efficiency,Local Efficiency,Shortest Path Length,Assortativity,Centralization
PIDC,-0.1877834101350257,-0.20169862122303964,-0.2072150189864484,2.2585513439978966,1.0501236458403385,-0.38467480932045184
GRNBOOST2,-0.4275169395710497,-0.14025781249733887,-0.45079819595260096,1.1544870316303086,0.4488383331330125,-0.32212645385891747
PPCOR,-0.5640831159089107,-0.1310054044447143,-0.6612668602158922,0.9615394061210587,0.5570378770652267,-0.44835776595172117
SINCERITIES,-0.568297035185786,-0.013397727634385292,-0.6646658932147392,0.14401147977938145,0.2897139401184638,0.23845064098471092
