,PageRank,Centrality,Betweenness,Radiality,Clustering Coefficient,Local Efficiency,Node Degrees
PIDC,0.10290237467018469,0.1102257636122178,0.09424083769633508,0.11466666666666667,0.05422446406052964,0.05422446406052964,0.1102257636122178
GRNBOOST2,0.11235059760956176,0.10618066561014262,0.08638132295719844,0.07550077041602465,0.06891271056661562,0.07219662058371736,0.10618066561014262
PPCOR,0.10053722179585571,0.10392609699769054,0.1150855365474339,0.0963302752293578,0.06696428571428571,0.055964653902798235,0.10138248847926268
SINCERITIES,0.05611510791366906,0.06069364161849711,0.05007153075822604,0.03234880450070324,0.047075606276747506,0.04261363636363636,0.06069364161849711
