,Clustering Coefficient,Global Efficiency,Local Efficiency,Shortest Path Length,Assortativity,Centralization
PIDC,-0.2828584326199781,-0.19196259539776073,-0.2630616521532996,2.1019039201336973,0.9248611819939553,-0.41575649083806315
GRNBOOST2,-0.4644379190843321,-0.1610897258424282,-0.4493736615453682,1.36375592992716,0.53450264297588,-0.40404320125547016
PPCOR,-0.6754374596923862,-0.15945655315426543,-0.7534730819738241,1.2475074029290885,0.6739156154629659,-0.4788594599118127
SINCERITIES,-0.6900766483950095,-0.012674231881946163,-0.7689448192921953,0.15671520727264898,0.23469849073396237,0.29080963235697493
