,Clustering Coefficient,Global Efficiency,Local Efficiency,Shortest Path Length,Assortativity,Centralization
PIDC,0.41392288743936856,0.2662997340155679,0.5177627656144098,4.357731684769752,0.21361535235564377,0.07603305234022428
GRNBOOST2,0.23234340097501457,0.2971726035709004,0.3314507562223412,3.619583694563215,-0.17674318666243152,0.08774634192281729
PPCOR,0.021343860366960465,0.2988057762590632,0.02735133579388531,3.5033351675651434,-0.03733021417534569,0.012930083266474704
SINCERITIES,0.006704671664337204,0.44558809753138245,0.01187959847551415,2.412542971908704,-0.47654733890434914,0.7825991755352624
ground truth,0.6967813200593467,0.4582623294133286,0.7808244177677094,2.255827764636055,-0.7112458296383115,0.49178954317828744
