,Clustering Coefficient,Assortativity,In Centralization
GRNBOOST2,0.20739830683787608,0.35896394737760673,0.036563567301860896
SINCERITIES,0.0044341357962906875,0.5322446512790254,0.09100189614500284
ground truth,0.038196661886444945,0.0799337553947697,0.00575138148564722
