,Clustering Coefficient,Global Efficiency,Local Efficiency,Shortest Path Length,Assortativity,Centralization
PIDC,-0.5523348070319132,-0.2197992526662585,-0.5409800003604157,1.9064121461338024,1.1004673522166037,-0.8096275002761802
GRNBOOST2,-0.7144403779516708,-0.12950756201710656,-0.6534366562068059,0.8231163398856403,0.6689208936138332,-0.7050301557254439
PPCOR,-0.8100599390941942,-0.11695668736745546,-0.8344330095238466,0.7038688570527158,0.7206014719597386,-0.8594231749872372
SINCERITIES,-0.8158764741832343,-0.048478407616065367,-0.8792126908936553,0.3238935878655176,0.39519708135922776,-0.13397009168156648
