,PageRank,Out Centrality,Betweenness,Clustering Coefficient,Node In Degrees
GRNBOOST2,1.7358459607697385,10.519862999116897,7.761785219906906,0.9484926188004419,1.8424881679125569
SINCERITIES,1.0334964049916058,0.9251098686558434,1.4412171163682324,0.9972366579324196,1.4412171163682324
