,PageRank,Centrality,Betweenness,Radiality,Clustering Coefficient,Local Efficiency,Node Degrees
PIDC,4.3189280926072815,4.3189280926072815,7.403876730183911,1.9195235967143474,1.9195235967143474,1.9195235967143474,4.3189280926072815
GRNBOOST2,2.873592873821704,2.873592873821704,4.702242884435516,1.3262736340715557,0.0,0.0,2.873592873821704
PPCOR,0.0,0.0,1.1482371140905907,1.1482371140905907,2.4605081016226946,1.1482371140905907,0.0
SINCERITIES,1.1013535810996098,1.1013535810996098,0.0,3.812377780729419,2.3600433880705927,1.1013535810996098,1.1013535810996098
