,Clustering Coefficient,Global Efficiency,Local Efficiency,Shortest Path Length,Assortativity,Centralization
PIDC,0.49885824306412535,0.467156462585034,0.5775841103341102,2.670204081632653,0.2423791770899606,0.3052721088435374
GRNBOOST2,0.3284112759054461,0.4197907521217442,0.40853849838542183,2.8086040386303774,-0.05501932948856053,0.26549072817729535
PPCOR,0.05564911279196994,0.40661312371838687,0.06605913927342498,2.8000683526999315,0.03497076510701031,0.10719298245614035
SINCERITIES,0.12150428012441117,0.47456497593483893,0.14579694314826436,2.3391336542021475,-0.5717901766479969,0.5452815829528158
ground truth,0.4300642863784583,0.46800421800421804,0.4867791345239836,2.3386613386613386,-0.47963656150259626,0.6397812713602188
