,PageRank,Out Centrality,Betweenness,Clustering Coefficient,Node In Degrees
GRNBOOST2,1.2446241166621652,2.6966855861013577,4.412758231802222,1.2446241166621652,2.6966855861013577
SINCERITIES,1.1169815050736842,1.1169815050736842,1.1169815050736842,1.1169815050736842,2.393531796586466
