,PageRank,Out Centrality,Betweenness,Clustering Coefficient,Node In Degrees
GRNBOOST2,0.053763440860215055,0.2842741935483871,0.21333333333333335,0.05115511551155116,0.05638474295190713
SINCERITIES,0.06314580941446613,0.034636871508379886,0.04632768361581921,0.05707762557077625,0.06071019473081329
