,Clustering Coefficient,Global Efficiency,Local Efficiency,Shortest Path Length,Assortativity,Centralization
PIDC,-0.5672368657172526,-0.26395221999718027,-0.45539816813238615,0.43722727844352854,1.776663140751332,-0.8659138238753573
GRNBOOST2,-0.8362559106670638,-0.10690115387408489,-0.5435679599583879,0.16227069968186303,0.9901660298810041,-0.81283497169069
PPCOR,-0.9224983605256641,-0.0676799852095029,-0.6223628990303768,0.10273290580684538,0.8553275218070876,-0.9441444197423016
SINCERITIES,-0.86685089234555,-0.06470655881746035,-0.6889322005401504,0.11562989632637301,0.12028680424426413,-0.20053120241484
