,Clustering Coefficient,Global Efficiency,Local Efficiency,Shortest Path Length,Assortativity,Centralization
PIDC,-0.3585996742095649,-0.13349487718264053,-0.37070738992554153,0.8740687428367448,0.8671917526159634,-0.7850290538155565
GRNBOOST2,-0.5286699705983358,-0.054065680551032946,-0.4424801718234997,0.32439820995405766,0.48330141777477215,-0.7369082824879203
PPCOR,-0.5831913113141287,-0.03422941967816007,-0.5066215501749112,0.20537515899331726,0.417486554250732,-0.8559521514258962
SINCERITIES,-0.5480117149831614,-0.032725597543147966,-0.5608109030066526,0.23115775958930662,0.058712156624718626,-0.18179963843016056
