,PageRank,Out Centrality,Betweenness,Clustering Coefficient,Node In Degrees
GRNBOOST2,0.1099441948420243,0.03768992561378986,0.03786362953757047,0.05046280808753179,0.11510988079084275
SINCERITIES,-0.09380170957410522,-0.023908240197232564,-0.014163882840557432,0.00035633164025302967,-0.10979090939062412
