,PageRank,Out Centrality,Betweenness,Clustering Coefficient,Node In Degrees
GRNBOOST2,0.08794197642792384,0.5584415584415584,0.30861504907306436,0.05913503971756399,0.1070110701107011
SINCERITIES,0.04873294346978557,0.026717557251908396,0.054901960784313725,0.04669260700389105,0.026717557251908396
